reviewer_ID,product_ID,rating
A20VWYVY3AOKWM,B0063IOMN4,5.0
A1KZKG9T8B2KG2,B000BI8P4E,5.0
A2RUFQYGHQ3V19,B000EFKGNW,5.0
A2NDV3VISCQQDE,B002B3YBYU,4.0
A36NXB7EZGNACZ,B00066FHNI,4.0
A33O0G6FCAR03A,B000BFWJTO,5.0
ATS7LYGLUX34L,B00G4TYP48,4.0
AGUSKQ3EATTBL,B004MZOHQC,5.0
A18BAGJ9BHXNJY,B00D51ZWB8,5.0
A1RVIAPXT9R5CY,B005IV6U0U,5.0
A7Q4CRI0JOZCW,B001CCTPLK,1.0
A7ATAMJ2P3KHN,B001B2SA3A,5.0
A2HLW3ZHCYTPD3,B009QZ49U2,2.0
AJ7YMMCOW4EHE,B000LYCUG2,4.0
A2GFKX764S6YKI,B0002O9HXU,5.0
A1GL1YBMTFPYBL,B00005V0WY,1.0
A7RV1KU5O0II9,B004Y3C9B2,5.0
A2WPRHWIZ1FUQF,B007TXS9HW,4.0
A1RD3TRXMDVWQ7,B007I012YI,5.0
A2SORD63QMZBZL,B000H499ME,5.0
A1AZ6R1OQ1Q9WC,B000Y93P1S,5.0
A3SEFFMJQE6A5V,B000EGHSO6,1.0
AV8QFCDS2E56Y,B000F719N0,5.0
A3BZCPIP23W9VY,B0010JEJPC,5.0
A11D13K3DO7RQ7,B000Y91X4E,1.0
A23K931JOWEFS6,B005NPNMMU,4.0
A22FX4H89I5Q2B,B0011UEMJI,4.0
A1NXA4DCCB4BQ0,B0007PF7GU,5.0
A3PGSJL549ZMRI,B00676HFPY,1.0
A10RBXVU3777F2,B0007KNZ8M,4.0
A2EM4AVCMV90LS,B00006IEI7,2.0
A20HKXJ6HOUJ91,B0016045JU,4.0
A19LVQ6TIYM809,B003H2GDF4,4.0
A3U8JVYJIF04I9,B00005O7FI,4.0
A2UA24YUMSWEVT,B003YYIJ16,5.0
A1RZ0J2CZZJOTX,B00FW6S3MY,3.0
ATAO4T5JT98OO,B000BVOYUU,1.0
ANL75BAWETY3,B001B0DBV8,5.0
A3DGDH4I3NVI2S,B004IZN3FW,1.0
A2IBF7VTHJNFRZ,B000VKRWO6,1.0
A2JNO9OR8FGNR4,B0000Y7E2S,5.0
AGQ4WLA7IV4VP,B009R523F4,3.0
A153WYH5ZIHFY1,B0009EUFI4,5.0
A2TWTSIS2WHJKO,B00000JZKB,4.0
A1ZIZVS6TA09MB,B005QXTED0,5.0
A2229Z95UN8E7R,B001770MJ4,4.0
AN9U3M709H7GD,B0012S75NE,4.0
A2NR38N3QB3JJ2,B0002UECG6,5.0
A2KBM6OFYLS193,B0028SCBV8,4.0
A1HIUGDP97GT0D,B004H1VEO4,3.0
A390LJNAEJIT01,B0091MIPRI,5.0
AENS008HCBVC5,B00004VVIX,4.0
A294SHLWPSG1BP,B001A3QCEY,4.0
A2JDQGRSRCA173,B001CSMJKI,5.0
A1C42NZ5YI61I5,B004LO098O,5.0
AIZHD4LMN0R6N,B000V7P782,5.0
A2RRBHWE5Q7AZ5,B0055GGUZS,5.0
A26E53RO3EKETI,B002BTV47G,5.0
A1U94MO2NN24JJ,B00008616C,4.0
AU6I5PGT12E5I,B0009PYGRY,1.0
A12UGWLVJU5HOL,B000NO3J9M,4.0
A2NQMVTQ4PVLL,B000BMBU9C,5.0
A1P559XIX26DWO,B003YFHCKY,5.0
A2YIRGIJ2BQHN6,B0058VUXBC,5.0
AMYEBRQSVEYI1,B001SQIPKM,5.0
A3IKIT1IKHV8D9,B0062S4B8Q,1.0
A1K47PZYJ1BPEV,B004YUIW20,4.0
A3H78K1HRD1VOK,B000LYCUF8,5.0
A3U81FSAX81CI1,B00CM9IOHS,4.0
A1IIC4T4Q6HD6N,B00481K4KS,5.0
A2STIDXWZ5YDZ5,B00166DUSG,5.0
AI9TG5NRN7SDZ,B002UQPK0W,5.0
A2H4GP2WIHWBP8,B006RERMKO,1.0
A1T8J9GGK7WCFT,B00260S6LM,3.0
A24SAX9663GV1D,B000GHTBJ8,5.0
A1I72CX1S7ZA1L,B00AVWKUJI,5.0
A21ZTVL058YVLL,B00AZT3076,5.0
AQABO98OIJ3YG,B004E2TKDI,5.0
A1CEQO3962GNZL,B0012CJR1S,5.0
AJBFQP2JXBX6Q,B0026ICM1E,5.0
A1UBCEWD7RNPG2,B00005UKAX,5.0
A1BRNC7L70XGDV,B000J3GCVO,4.0
A1LSZNCLFLTGJ1,B0000721Z4,5.0
A1RPINKLM0VZ7Z,B001JTQDGQ,4.0
A1G9KE0LEXGC10,B001P67HEA,4.0
A1MHBKKM4KGE5Z,B000ARA52G,5.0
AI71AI35PH72A,B001PIZZJW,5.0
A28QEUXE27LH6L,B0009KRY6Y,4.0
A3PVQEZSSCX7AH,B0000DH8HQ,5.0
ANRQ95S5125WA,B0050BPWBQ,4.0
A1YNV2HUXVEHS6,B00450DVDY,4.0
A34PKEZ6R4MDPC,B000I8ZULI,4.0
A1NHDCJHCW7XWH,B00006JNMU,1.0
A1L41443HAM2S,B003SX0R18,4.0
A3DM9B2IHRS1TH,B0091UBCB6,3.0
A2FTB7GA7EZ018,B001A3Y32C,5.0
A14JYEYNIQJ003,B001SN8HQC,4.0
A2LFIJF2ESL78X,B004XVNZ36,5.0
A1SLJ9TVNGNNBA,B002NEFQZU,5.0
A35UR0ALFE78EG,B00006IE7Y,4.0
ABYVMLF251PH0,B00GRXVW3S,5.0
A1X4AMS35EAEAW,B00F5LULNA,5.0
A3ATOM5R3CZF65,B0032GX0R4,1.0
A3JLJ8CSA9PXLC,B00A5UK9I8,5.0
A3ECFY08V1ZD06,1619922398,5.0
A3GP6KXFSDUYZK,B00092RJX0,5.0
A1ZVWKZJ2TVZYU,B00006HMFB,5.0
AT8YE20SVDXPV,B00004SUJT,1.0
A2XPJ5FLVMFJAY,B000MAOX38,4.0
A11BRS8AR0M5M7,B000F1UFYU,5.0
AD67X33O9LCBP,B005D7S9J4,5.0
A3H3EH84VX1G8A,B00006IC76,5.0
A34P2PGZANZ841,B002TKMG92,5.0
A3PBD5LUY1F529,B0000AQNW5,5.0
A3ZL2HIHYTMWC,B001C3R28M,5.0
AIQTCLAMXS26O,B001GBKTGM,5.0
A3UJUX6RZ9WVCB,B00B1FUZQC,4.0
A27YHTJAGR2ZKV,B0091UBCAW,5.0
A2MOLUE1UDNZ2Z,B000BR50KW,5.0
A1WFLG6E6T94KE,B000E99S6Y,5.0
A26ARNFKTISRY5,B005DWUOXI,5.0
AT2NL4KWJEZQ9,B00005MEP6,3.0
AJ9QHMUDR9BIZ,B003BSF8J6,4.0
A3GOUBNN70ZNWS,B009J3IZ8I,4.0
AQ3IJH9C3Y9B7,B002O3W4LE,4.0
A2H8F55EZZ89TO,B000E60HJO,5.0
A2897AVXJCJPM2,B001DW1JS6,4.0
A2PXTUS5FFO14,B003SLAAOO,4.0
A28UGF9GBK76E7,B000FCSWPI,1.0
AEW76GZHWATN9,B0057UAB34,2.0
ASTBSN9BIXRVN,B00161S2RK,2.0
A1QR63FZD4RPYZ,B0007KI6PE,4.0
A370N6G77LD2ID,B001PLII3E,4.0
A3SEAHW5F3BFKH,B00006IDUN,5.0
A15BVIKP3SN4QK,B000083GHK,4.0
AYOSQQSZUL49W,B00005N5Y2,3.0
A34AF3D97N8DVD,B003RYU2KO,5.0
AQUIO3T1R66UF,B0007GGWPE,5.0
A1GA4ACQ2UDVAC,B001V67O0G,1.0
A1SUP97VKKB0TW,B000GUO4L0,5.0
A2QRGHEACR75F3,B000WFXTJM,5.0
A15TYEA6HISU7Y,B000FDPCHI,4.0
A3M84QHDMH8L8A,B0016P8Q0Y,3.0
A3J28GTMXXP03G,B00063NWVU,5.0
A3VIGKIPMMD1ZI,B000NZNA90,5.0
AN20Z65CAYM4R,B0013CNYXE,4.0
A3AF1JIJ88XNTC,B0006HVM5E,4.0
A1LKYOPAP93IQJ,B000XEFQAM,5.0
A26LNVH77OSD6H,B000RX0W3K,2.0
A268RR9DT4DG9B,B000SQ93Z4,5.0
A15I5ESA90NB1F,B000CS787S,3.0
AXKRNZK2BWHCV,B0007L1VN2,5.0
A3RLYQVZVE8HKQ,B0002VS626,5.0
AVPUHL2ZHHPKG,B001DRIDDK,4.0
A2QR043WBXXX6L,B004GEC2IY,5.0
A1JFNZ4UAMEZN3,B0006SV7Q2,5.0
A1VT5UZ1PZ2835,B0013JHJWE,2.0
A3LZD9PAHKVIUA,B0006SV7Q2,1.0
AFHCX0HBSLR5Y,B00006IC8M,5.0
A23WJZYN6J7E3N,B00ATZ9QMO,5.0
A35Q3EJMU7G3GO,B0011N0LP4,5.0
A2UXMGPG3MUTSH,B000UEZ36W,4.0
A3GIZQZ59UA071,B0012Z8M48,4.0
A1ASJ8G2ED0VNL,B0002EZUYK,1.0
A22TJ5LLG8MC9X,B00000JSHM,5.0
A3MFIF9M9F0YUY,B007RLX8HC,4.0
AMUXIZSLZLYCF,B000WTYX9I,5.0
A9VGQAJ4G31S0,B000083DFL,5.0
A19CWGWZOAGI2K,B001L9OGR2,3.0
A16PPFIHTM1QN6,B000GIP0P6,5.0
A296N4L9Q9CLW3,B0000AUFA9,2.0
AI2JX4DXMQSYH,B00488CLHU,5.0
A1CIS1Z5VT1LSZ,B000GFJKVY,5.0
A3QPCXPORY9KW3,B000LYCUF8,4.0
A1RRR3ICAMMXV7,B0067Y5LMK,3.0
A1DYL7YJ0BD4WE,B000TSAHNS,4.0
A23Y2ECW58X03H,B005FXXLA8,4.0
A34B30WBBAPXNN,B001ULWRNG,4.0
A30LS9ENQW4JU6,B000I3C4EY,4.0
A2KCHE9HHMQATN,B008EGDW3O,1.0
AXGPN5X0O2769,B003CSSRA2,5.0
A2RM9R6EX505P5,B004ULP9QA,5.0
A2PXEXUIC4Q3NV,B00290LK7G,1.0
A9H6I592BCBRF,B000F3IS8I,5.0
AVEUMSBNRA5TJ,B000BTK8BQ,5.0
A1HPDAH8QVRT6Y,B00006XY3I,5.0
A2PSSCT51HPIUR,B005BBPTO0,5.0
A2OTF3U2V8JCTT,B002ONCBK8,3.0
A35SZ9BX4J6QPH,B005D5M12M,4.0
A5GPA2R2M8F4L,B004NBZB2E,2.0
ADQ2XMNG8UXUK,B00269YV8U,1.0
A2QZ0G3W5MRW8H,B008EGDW3O,1.0
A3SRJ2JNFHWQBZ,B00A8YIAPA,5.0
AKECLRCG15H8P,B00EPUDZKI,5.0
A3VZH0PWLQ9BB1,B000E7D72C,5.0
A1U2F9JDBQ1MQT,B005JPY9K8,5.0
A37MQN5PO5GUSC,B0010Z1W06,1.0
AXK6Z3ZTA6EQ3,B000F3IS8I,2.0
A14KN79L45CWCV,B006K0P1ZI,5.0
AYDC7F9UF6EQX,B005GSYNRM,5.0
AN4EZ0ALG3M6E,B00260VTES,5.0
A2QHM5HBSIXRL4,B000Z6GSZ0,4.0
A3B26EDA8BG84N,B002V3YML2,4.0
A2KFX0XY0BU3VN,B00400KIOE,5.0
AC7LVRW0WOPI5,B001QYXZJM,2.0
A2DG63DN704LOI,B005IV7P04,5.0
A3KLTSWSEIJASZ,B006S62VUC,5.0
A70FFE2Y4XLQO,B000LBTWE8,5.0
A356FKJV93IIP5,B000I8ZULI,3.0
AM2W1R70OAXND,B003YGZIY0,4.0
ADW2915L5OYE5,B00AXUKPHU,1.0
ATWKFRWKN5N86,B00A9ZT57K,1.0
A33YZNZIRA3H97,B00006IFMB,5.0
A3UMCXWQF9SVIS,B000HG8TRS,5.0
A2H2QQQZYK2KNW,B009R6IYXS,4.0
A3LOM4YEZ3PYVD,B00029WQN8,1.0
AA3DRSM5JEJKC,B000050FZP,5.0
A38XKUWL1O4G3Z,B000EGZG4U,3.0
A1UVE2Z89I635G,B000V7N810,4.0
ATYQU4N6SISWR,B001D788GW,5.0
A1S6DFHAKC4L9V,B0000AQONK,5.0
A1ZAYWM9N01X7E,B005HQYVKM,1.0
A2KRK21MIGYXBO,B000V6WTT8,5.0
AVQSSK4TFLUKJ,B000NPOSPK,5.0
A3EOVEL5A51OIX,B0006HWA2I,3.0
A1QSHEKUKPAD73,B00ATZ9QMO,2.0
ARFKKHH835JJA,B002BWDKQQ,5.0
A119AOLYX3NRB9,B00004Y66R,4.0
AKILE5HVN6KS4,B0026I2HLO,2.0
AQC02RZYBE0EC,B00009X7EF,3.0
A1R24FQ7AP1NJ2,B002O3W4LE,5.0
A4SD8F79JBYG2,B002R5ARNG,4.0
A1Q734OWEGXCS0,B00004Z65P,3.0
A11XT24G3PZ8CQ,B00000JFNV,5.0
A319X8WQU1YYGE,B00450DVDY,4.0
A1FL2VGL0B7O75,B0000C9ZJV,4.0
A1S7YFUA1W3YV4,B0001BG1SI,3.0
AAVZ478RCE39Q,B002O3W4LE,5.0
A14EE58MY0TNOV,B000063KDN,5.0
A7AZFECSNXQDY,B00004Z63P,4.0
A1WOZKE39N90UK,B005IGMXGA,5.0
A25ML5FISQDN23,B000935PDU,5.0
A1EC7K3IPS639A,B000SQ5N4Y,5.0
A3LZSBSIUJ4ZJR,B0094I8PNS,5.0
A3A8D42SC0LK6N,B000069LIG,2.0
A1PXNUADFT03T5,B001H9XSKW,5.0
ACEW2AUO3AEA4,B000J09OLM,5.0
A23QEFJ7NAL6NR,B00005B9GJ,5.0
A28VJS4A6P8MKK,B0002H1K0K,4.0
A1A6HLEOQL7UUF,B000JF5A9M,4.0
A1SMKHV626PQYK,B005G1BAUM,5.0
A2L6WPFZ3AILRM,B000SDZ338,5.0
AU7914CXZIT14,B0048LMNP2,2.0
A10A14FGRVWZM2,B000ANJW1U,1.0
A13QR7W8HKZQU7,B00406YZGK,1.0
A2ZJPDH0YP90SD,B004VJSEZ4,5.0
A17KVVEYEF7NJJ,B004XWDTJU,5.0
A338YCRXXDDCJ3,B00D5172B6,5.0
A2M916XOVPQYML,B00005QDNY,5.0
A2XAXIWY4DDLT,B0091UBCAW,5.0
A4FEBGU71NXTN,B00067OOF4,5.0
A3LW9HAZHE6EUI,B00005JIVK,1.0
AUGNUS3ADBM9M,B00F91RRTC,5.0
AH9GFZGSEUMUO,B0007Q3QQM,4.0
A90TERCQ57KJD,B000SHQ73Y,2.0
A3WEVHC0HCJN2,B004EI8XG2,5.0
A1BXOG0EGJ5HBU,B0058J26FA,1.0
A1SOMTYR9CCQ0D,B001DC5T1Y,1.0
A2AO6D490W3WT8,B000FERHAW,1.0
A1USZ7FMK06PXG,B000P8R8PC,5.0
A1NVH5DG1IXBEH,B001KEMHVA,5.0
A3GM6IVMIVKZBV,B0027JIIKQ,5.0
AHX9MTBNBFNO5,B000J2EQQ8,1.0
AUEQPPDUZ0AJ3,B001TCBI36,2.0
AGE6Y0XB1YPP9,B002829YTG,2.0
A292A72XRCPM2H,B000I98XZC,1.0
A18D87U8CUN0F9,B001LXK5HS,5.0
AOCLPQE72ZO0I,B0002LCZNC,4.0
A2ZMB9P3LDV7BN,B000AY8DDW,3.0
A1GNID1902YYS4,B000GAU2RU,5.0
A1OEHJAEFUTGFU,B0012CHMD8,5.0
A1E9ICXSMPAQH4,B000667QCS,1.0
A28QZW0W41HMQW,B001L221VM,5.0
A2VW67HCRILSL4,B008H08SN6,3.0
A2OQOTBIKBYHK1,B0006HWBT0,4.0
AAPXYJ3TX8SHA,B005HQYVKM,5.0
A2C4RZPMCY4HLP,B0050BPWBQ,1.0
A32EOHLFZYXJEP,B004VJSFA8,5.0
A3A4VYPHMSJSMC,B0053EJLH6,3.0
A3C7XPS5LH5QQS,B007CGULSQ,5.0
A8IOERPKO08XI,B00007LVE3,5.0
A3J8UG1E149ANE,B000H6B4KM,5.0
A32200PYEKDNOG,B00006B80P,5.0
A3HZ7JKOU748TF,B000TDRHG8,5.0
A3O9HBU38LZ4X4,B0002UECG6,5.0
A3EW5JQNFM2HA4,B00006ICG0,5.0
AFOYP8CBMA156,B000UY4XZO,5.0
A26BDXG9KVH7SU,B00006IF2B,5.0
A2CE0AVTLGR4HY,B000COOBPY,5.0
AD7BTH67ETB9A,B001QVVBTQ,5.0
A2D2AREN6PWQEU,B009AYOL98,1.0
A1B4ZJ9GS1YUXN,B00368HHJ0,5.0
A48CP8WXEVNMD,B001EY0A9C,1.0
AZQ0UWOPM75Q9,B00GCTWE20,1.0
AS5BICZ70HX7S,B004R1LXOK,4.0
A3KOZ1PA1BJM69,B0062S4B8Q,4.0
AUOXH9IKKSBZ2,B004D55WHY,4.0
A1AUSU1INOFS2T,B000BQO3FQ,5.0
A707STQUPKVW2,B00DS6CZKG,3.0
A27XDDBMJT1OKP,B001QGIMVQ,5.0
A1XW1HXUYXCXKK,B003Y3PF6E,5.0
A2BCE305MUUP8R,B00EKW6JGI,5.0
A3LPTS1CX12BUU,B0026I2HLO,3.0
A118O2SH2BVS58,B002E3GRK8,5.0
A40PY428I91D5,B004QXIFCC,5.0
AIJUBM4SLMQA1,B008R68J6Q,5.0
A38VR5PZUI67AD,B00DU0737U,1.0
A2K8Y9M7LA97O5,B00006IF77,5.0
A28W4NTZEHETVF,B003QR87I6,4.0
A3LTBBGQFR8ZDW,B00EABGSD8,4.0
ALS5SVPGWX1S6,B000EQ0W8U,5.0
A3BEHEBNB35L4W,B0017OYIO2,5.0
A2XIN93EPZK09Y,B00C0WO31I,5.0
A3IW09ZEKTZY7Z,B00284AFME,1.0
A1I7HFLBFTW8UZ,B000VKU3DS,4.0
A2N4Z31F91FHZK,B000ELCHA6,5.0
A240IG24O62D5N,B000TDXDTI,2.0
A17DHNSAOH7F9W,B00A46TN0I,1.0
A16NINUK1VD2OB,B001BYQFUS,1.0
AJP9BXO5KBML3,B00114UD24,4.0
A3BK6K7AR13QGF,B0009EM13Q,5.0
A26UGKXC83HAFC,B003U6N2NI,5.0
AQD0SJQ9SOW0L,B000M1OZ4Y,3.0
A2F5WVUHMAF6C0,B00005UKAX,5.0
A1L22OZO8AR0V9,B003A8DFYM,5.0
ASWNRB6JVTJNZ,B0000AQOGR,1.0
AXNBI9L5LHH6X,B0002RP2GI,5.0
A2ADMZ5V5H1XBL,B000H6B4KM,4.0
AHWFKLZQYPJH1,B0002YGLDY,1.0
AUKRCPBBRY3BU,B000UE69U6,5.0
A1Z95151L5Q0B6,B007FRIC0Q,5.0
A2BUMSQKR8P98U,B009YK2GOA,4.0
A1U9A0Q7M71107,B0096ZU5WS,5.0
A360UZ8OD4X3BF,B001IZKQS2,5.0
A3TBKOH6TIVGOB,B005IMAO2E,4.0
A3UKA98IYIL5SR,B001FVNK0K,4.0
A2VA2EZY710W4Q,B005CT8WXG,5.0
A3TU6J1ZVY321R,B000P1D0V0,3.0
A1FT9GG2GSZJ7Q,B00DR6FATK,5.0
A183GP0Q2SWCMI,B00006IFIM,5.0
A37FAGTMQOM5OY,B004XG97WO,1.0
A3U8U5UD4J18D8,B0000AQOGR,5.0
A3SVP3RB7DEVLX,B005VC8D88,5.0
A2UVJIJ26VR8AY,B00AGV7TQG,2.0
A1RS7EV0G7RD8Y,B001VEJ25I,1.0
A3IUC69GXGUJG6,B005UNFXNG,5.0
A3BWJ2P289C689,B000CO9ZMI,3.0
A1V6SD4VDLSV1X,B00FN0QG4Q,3.0
A2HXIACKXWRQ6N,B0091UBCAW,2.0
A1BMAZP55452WP,B008EGDW3O,1.0
AQY5XBYSENNZQ,B005C95NGK,5.0
A165YBO03NA8RK,B004XMZDF8,1.0
A1X1TY8AT7E03H,B001CE8IVG,4.0
A7OJRE6C1WCXZ,B005K0UCOO,5.0
A8H8PTHNYEOQ1,B0099USJ9G,5.0
AL1SY6LGHNCUN,B0061VGR9A,4.0
APL43XKNC4AOB,B00EIOT3CK,4.0
A367JCEO7RTNMY,B008CNXZS6,4.0
A1TUWCBWKEAXIM,B001R1TBMO,1.0
A1OBPZDNR5ZGZ5,B001SUCFQ8,4.0
A1U9FE4F5QHRHV,B00008XPLZ,4.0
A146Z8D1LD8EJL,B0007OSM68,5.0
A2PY125QTC94DH,B000SDZ338,4.0
A2T3ZZTB6DJF8S,B0006HURZK,4.0
A1IHIV3ZBOK2OH,B001VG6V0K,2.0
AJDUFGNIUTE01,B005ANQAOW,3.0
ABEWAIY091IJC,B0016KQZGQ,5.0
A3E83GTCA7W3YL,B000VIPDYY,4.0
AH3G1HJJW5QMH,B00260X7F2,5.0
A16IBRC4J8V6KH,B0015MYYMM,5.0
A3C5ZZQ143WG6T,B005O55TDO,5.0
A1RVV209RR9GL8,B0011TP4PU,2.0
A2AIJLZWIIIWTE,B007D3ONZU,5.0
A3OCT1SRACNB0E,B00168APBY,5.0
AUHIT9PSAA36E,B0002M6M6M,4.0
A2JLW9H0UL1GPP,B004FRRLLU,5.0
ALZS6KNGC3AD0,B003WJPYO8,5.0
A2HJ40UUZNIXD2,B007FYIUQ0,5.0
ANM6MZ3C6MX5A,B005VC8D88,5.0
AO4T2HNHNXHRG,B000J07P9U,5.0
A35AA8V0PLR7DP,B005O55U2Y,5.0
AIBPQWFTAL9IS,B00DF7N9QW,5.0
A3GKLL164RFLME,B0015N0G7I,5.0
A2WNP2YQLKJOSC,B000Q33LNO,1.0
A1KW68OP8JGZN7,B0065QZKMG,2.0
A2OKD3FHFZ22A5,B002CNG8UO,5.0
A2JXBHO2GS65R9,B00006I9VD,3.0
A275Q9IXW8QG71,B0038PC5O8,1.0
A3H6BIVELPJZNZ,B0012CHMD8,4.0
A2WF0SNZQSBT5C,B00006IDA3,3.0
A1BONIZOGV37NB,B000S6933Q,5.0
A204F9OI84AZ53,B000087HAC,2.0
A1ZJ3IJ87FAIQR,B002V07IZW,5.0
A559N1O12BR23,B00004Z4L5,5.0
A2IZTF66BRKJFH,B0002ED5CE,1.0
A2HHFQR6MFQW7L,B0014CMFUQ,4.0
A2JK162CWIPH8S,B0008GO6A6,2.0
AX68N1I0LUSG6,B003ACLTDW,5.0
A3PEL3Q6K93K4A,B000063CK9,5.0
AD342OQX4EFN7,B006A4U19A,5.0
AI7SARYVM8FGA,0439394058,4.0
A3PFHEB17QDG5R,B0033HCP00,5.0
A18AHFN4VE31XY,B0053HCVRA,2.0
A2KA0JTQIPVSZ3,B0011UXSHK,1.0
A1FB86U26A6SFM,B0011N0LP4,5.0
A2EB4X07KFT1P9,B001U8868Y,5.0
ASA8W8PZK21HW,B000QE2T4A,5.0
A3FPYF84S15I8X,B00138BEV2,5.0
ALM23FL14REDA,B000GOZYR4,4.0
